,ST,PWGTP,AGEP,DDRS,DEAR,DEYE,DOUT,DPHY,DRATX,DREM,SCHL,SEX,ESR,FOD1P,OCCP10
254,25,30,28,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3301.0,2830.0
255,25,28,28,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5200.0,120.0
256,25,25,70,2.0,2,2,2.0,2.0,2.0,2.0,22.0,1,6.0,5003.0,6515.0
257,25,27,70,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,3301.0,2310.0
258,25,49,57,2.0,2,2,2.0,2.0,,2.0,20.0,1,6.0,,
259,25,46,56,2.0,1,1,2.0,2.0,,2.0,16.0,2,6.0,,
260,25,11,34,2.0,2,2,2.0,2.0,,2.0,18.0,2,3.0,,5600.0
261,25,8,15,2.0,2,2,2.0,2.0,,2.0,12.0,2,,,
262,25,9,14,2.0,2,2,,2.0,,2.0,10.0,2,,,
263,25,19,1,,2,2,,,,,,2,,,
264,25,14,49,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,9130.0
265,25,21,36,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6402.0,
266,25,21,38,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,1501.0,4850.0
267,25,22,8,2.0,2,2,,2.0,,2.0,5.0,2,,,
268,25,25,7,2.0,2,2,,2.0,,2.0,3.0,1,,,
269,25,16,4,,2,2,,,,,2.0,1,,,
270,25,17,4,,2,2,,,,,2.0,1,,,
271,25,3,53,1.0,2,1,1.0,1.0,,1.0,16.0,1,6.0,,
272,25,8,19,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,4110.0
273,25,17,53,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5700.0
274,25,8,64,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,4620.0
275,25,65,40,2.0,2,2,2.0,2.0,,1.0,13.0,1,6.0,,5620.0
276,25,22,73,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,4720.0
277,25,24,73,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,3600.0,
278,25,34,60,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,5240.0
279,25,5,94,1.0,2,2,1.0,1.0,,1.0,20.0,2,6.0,,
280,25,14,45,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,5502.0,1650.0
281,25,14,43,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,5506.0,2100.0
282,25,13,3,,2,2,,,,,1.0,1,,,
283,25,12,0,,2,2,,,,,,1,,,
284,25,20,75,2.0,2,1,2.0,2.0,,1.0,1.0,2,6.0,,
285,25,15,65,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,2602.0,3600.0
286,25,13,81,2.0,2,2,2.0,2.0,1.0,2.0,21.0,1,6.0,3700.0,
287,25,63,63,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,3645.0
288,25,53,74,2.0,1,2,2.0,2.0,,2.0,22.0,1,1.0,2399.0,4250.0
289,25,120,41,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4110.0
290,25,120,40,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2314.0,2340.0
291,25,63,17,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,
292,25,13,19,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,4250.0
293,25,17,65,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,5200.0,710.0
294,25,16,66,2.0,2,2,2.0,2.0,2.0,2.0,20.0,1,1.0,,2630.0
295,25,27,26,2.0,2,2,2.0,2.0,,2.0,18.0,1,3.0,,4250.0
296,25,8,50,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
297,25,13,23,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,3740.0
298,25,14,41,2.0,2,2,2.0,2.0,,2.0,18.0,1,3.0,,1050.0
299,25,19,69,2.0,2,2,2.0,2.0,2.0,2.0,17.0,1,1.0,,9120.0
300,25,20,63,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,5700.0
301,25,36,90,1.0,2,2,1.0,1.0,,1.0,16.0,2,6.0,,
302,25,35,34,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,2300.0,2310.0
303,25,11,50,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,6230.0
304,25,10,50,2.0,2,1,2.0,2.0,,2.0,14.0,2,3.0,,4230.0
305,25,13,18,2.0,2,2,2.0,2.0,,2.0,13.0,1,3.0,,9920.0
306,25,11,16,2.0,2,2,2.0,2.0,,2.0,12.0,1,6.0,,
307,25,22,53,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,3400.0
308,25,22,52,2.0,2,2,2.0,2.0,2.0,2.0,20.0,2,1.0,,5620.0
309,25,20,22,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6000.0,4760.0
310,25,11,83,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,
311,25,12,78,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
312,25,5,94,2.0,1,2,2.0,1.0,,2.0,16.0,2,6.0,,
313,25,11,44,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,5200.0,2040.0
314,25,16,38,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,2307.0,
315,25,24,10,2.0,2,2,,2.0,,2.0,7.0,1,,,
316,25,14,8,2.0,2,2,,2.0,,2.0,5.0,2,,,
317,25,13,85,2.0,2,2,2.0,2.0,2.0,2.0,11.0,1,6.0,,
318,25,13,84,2.0,2,2,2.0,2.0,,2.0,11.0,2,6.0,,
319,25,16,53,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5620.0
320,25,34,34,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,1.0,,540.0
321,25,33,32,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5840.0
322,25,22,27,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,5301.0,3850.0
323,25,23,27,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,5203.0,2000.0
324,25,12,83,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,6.0,,
325,25,12,84,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
326,25,15,46,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5501.0,1540.0
327,25,21,42,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,3060.0
328,25,9,82,2.0,2,2,1.0,2.0,,2.0,1.0,1,6.0,,
329,25,14,65,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
330,25,15,75,2.0,1,2,2.0,2.0,2.0,2.0,18.0,1,1.0,,6230.0
331,25,16,69,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
332,25,18,70,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,
333,25,16,67,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,
334,25,11,35,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,5501.0,2200.0
335,25,14,36,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,5501.0,2200.0
336,25,13,43,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,1901.0,2630.0
337,25,14,47,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,1401.0,2630.0
338,25,15,8,2.0,2,2,,2.0,,2.0,5.0,2,,,
339,25,11,81,2.0,2,2,1.0,1.0,,2.0,16.0,2,6.0,,
340,25,11,75,2.0,1,2,2.0,2.0,,2.0,16.0,2,6.0,,
341,25,15,81,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
342,25,13,49,2.0,2,2,2.0,2.0,,2.0,11.0,1,1.0,,4020.0
343,25,7,48,2.0,2,2,2.0,2.0,,2.0,3.0,2,1.0,,4030.0
344,25,12,9,2.0,2,2,,2.0,,2.0,6.0,1,,,
345,25,21,65,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,2304.0,
346,25,21,79,2.0,2,2,2.0,2.0,,2.0,24.0,1,6.0,2418.0,
347,25,49,48,2.0,2,2,1.0,1.0,,1.0,14.0,2,6.0,,
348,25,51,59,2.0,2,2,2.0,2.0,1.0,2.0,16.0,1,1.0,,9620.0
349,25,47,18,2.0,2,2,2.0,2.0,,2.0,14.0,1,1.0,,4720.0
350,25,19,48,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4020.0
351,25,21,44,2.0,2,2,2.0,2.0,,2.0,15.0,1,1.0,,8030.0
352,25,29,20,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4020.0
353,25,16,59,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,5404.0,2010.0
354,25,14,35,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,3600.0
355,25,14,38,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5301.0,3800.0
356,25,13,10,2.0,2,2,,2.0,,2.0,7.0,2,,,
357,25,16,8,2.0,2,2,,2.0,,2.0,4.0,1,,,
358,25,13,5,2.0,2,2,,2.0,,2.0,2.0,2,,,
359,25,12,67,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,5850.0
360,25,12,65,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5620.0
361,25,18,46,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3401.0,410.0
362,25,19,38,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6200.0,20.0
363,25,19,10,2.0,2,2,,2.0,,2.0,7.0,1,,,
364,25,10,78,2.0,2,2,2.0,2.0,,2.0,16.0,2,3.0,,4760.0
365,25,13,54,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
366,25,13,43,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
367,25,12,45,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,7315.0
368,25,12,41,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6203.0,650.0
369,25,9,68,2.0,2,2,2.0,2.0,,2.0,15.0,1,6.0,,
370,25,9,64,2.0,2,2,2.0,2.0,,2.0,17.0,2,6.0,,
371,25,12,89,1.0,2,2,1.0,1.0,,2.0,7.0,2,6.0,,
372,25,9,72,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,4760.0
373,25,9,77,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,1.0,,1530.0
374,25,22,33,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,6108.0,3050.0
375,25,22,34,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6207.0,800.0
376,25,26,0,,2,2,,,,,,1,,,
377,25,10,56,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,3301.0,2430.0
378,25,13,20,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,2720.0
379,25,4,89,1.0,2,1,1.0,1.0,,2.0,18.0,2,6.0,,
380,25,10,61,2.0,2,2,2.0,2.0,1.0,2.0,22.0,1,1.0,2305.0,230.0
381,25,11,56,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,2314.0,
382,25,12,22,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,4110.0
383,25,16,17,2.0,2,2,2.0,2.0,,2.0,14.0,1,1.0,,4060.0
384,25,24,52,2.0,2,2,2.0,1.0,,2.0,16.0,2,6.0,,4040.0
385,25,28,16,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,
386,25,10,83,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,
387,25,10,79,1.0,2,2,1.0,1.0,,1.0,19.0,2,6.0,,
388,25,29,61,2.0,1,2,2.0,2.0,,2.0,19.0,1,2.0,,8220.0
389,25,23,52,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3600.0,3630.0
390,25,13,46,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,2408.0,710.0
391,25,12,47,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,1401.0,4620.0
392,25,15,18,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,4760.0
393,25,10,15,2.0,2,2,2.0,2.0,,2.0,12.0,1,,,
394,25,9,49,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2406.0,5000.0
395,25,10,51,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6107.0,3255.0
396,25,8,27,2.0,2,2,2.0,2.0,,2.0,20.0,1,3.0,,3300.0
397,25,6,22,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,3603.0,1860.0
398,25,6,17,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
399,25,8,2,,2,2,,,,,,2,,,
400,25,12,75,2.0,2,2,2.0,2.0,,2.0,1.0,2,6.0,,
401,25,7,25,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5110.0
402,25,5,59,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,3301.0,6230.0
403,25,20,70,2.0,2,2,2.0,1.0,,2.0,22.0,2,6.0,2310.0,
404,25,19,68,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,1010.0
405,25,13,52,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,5501.0,2310.0
406,25,12,48,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6004.0,5240.0
407,25,13,65,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2306.0,4760.0
408,25,13,64,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,2304.0,8740.0
409,25,7,50,2.0,2,2,2.0,2.0,2.0,2.0,22.0,1,1.0,6203.0,300.0
410,25,8,42,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,5502.0,2630.0
411,25,7,7,2.0,2,2,,2.0,,2.0,4.0,1,,,
412,25,10,14,2.0,2,1,,2.0,,1.0,10.0,1,,,
413,25,18,75,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
414,25,31,41,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2408.0,1610.0
415,25,15,51,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,6100.0
416,25,15,52,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3255.0
417,25,23,39,2.0,2,2,1.0,2.0,1.0,1.0,13.0,1,6.0,,
418,25,32,17,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,
419,25,23,15,2.0,2,2,2.0,2.0,,2.0,12.0,1,,,
420,25,1,19,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,6206.0,4140.0
421,25,14,54,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,3600.0
422,25,16,53,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4850.0
423,25,66,42,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,5501.0,4700.0
424,25,70,47,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4700.0
425,25,76,10,2.0,2,2,,2.0,,2.0,6.0,2,,,
426,25,4,94,1.0,2,2,1.0,1.0,,1.0,16.0,2,6.0,,
427,25,1,45,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,9140.0
428,25,11,46,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,5001.0,2200.0
429,25,12,46,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,3700.0,1700.0
430,25,11,9,2.0,2,2,,2.0,,2.0,6.0,1,,,
431,25,65,40,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4150.0
432,25,59,41,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,3600.0
433,25,52,3,,2,2,,,,,1.0,1,,,
434,25,52,0,,2,2,,,,,,1,,,
435,25,2,19,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,4110.0
436,25,15,65,1.0,2,2,2.0,1.0,,1.0,16.0,1,6.0,,
437,25,18,40,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,3600.0,8220.0
438,25,18,40,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,2414.0,10.0
439,25,15,10,2.0,2,2,,2.0,,2.0,7.0,1,,,
440,25,16,9,2.0,2,2,,2.0,,2.0,6.0,2,,,
441,25,8,46,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,3700.0,10.0
442,25,9,48,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,3301.0,10.0
443,25,10,6,2.0,2,2,,2.0,,2.0,3.0,2,,,
444,25,18,43,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2601.0,9050.0
445,25,49,47,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,1.0,,7700.0
446,25,47,47,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,2340.0
447,25,44,24,2.0,2,2,2.0,2.0,,2.0,16.0,1,3.0,,9920.0
448,25,39,18,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,1920.0
449,25,51,11,2.0,2,2,,2.0,,2.0,7.0,2,,,
450,25,46,23,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,3110.0
451,25,58,22,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,5020.0
452,25,15,59,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2406.0,1360.0
453,25,15,56,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6203.0,100.0
454,25,15,61,2.0,2,1,2.0,2.0,,1.0,21.0,1,3.0,3600.0,1400.0
455,25,12,62,2.0,2,2,2.0,2.0,,2.0,23.0,2,6.0,2300.0,2100.0
456,25,16,19,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,5240.0
457,25,5,88,1.0,2,2,1.0,1.0,,1.0,12.0,2,6.0,,
458,25,29,62,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,6206.0,430.0
459,25,28,53,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5110.0
460,25,26,61,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5320.0
461,25,16,59,2.0,2,2,2.0,2.0,,2.0,16.0,2,3.0,,8740.0
462,25,16,64,2.0,2,2,2.0,2.0,,2.0,20.0,1,6.0,,4210.0
463,25,19,28,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6207.0,5110.0
464,25,22,27,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2304.0,2540.0
465,25,17,59,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,1.0,,9620.0
466,25,14,68,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,3600.0
467,25,22,31,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2102.0,1020.0
468,25,18,31,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,2102.0,2200.0
469,25,18,50,2.0,2,2,2.0,2.0,,2.0,19.0,2,2.0,,120.0
470,25,18,50,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,3700.0,10.0
471,25,11,53,2.0,2,2,2.0,2.0,,2.0,15.0,2,1.0,,5240.0
472,25,13,53,2.0,2,2,2.0,2.0,,2.0,13.0,1,1.0,,5620.0
473,25,50,24,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,5301.0,5400.0
474,25,54,20,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6440.0
475,25,26,73,2.0,1,2,2.0,2.0,,2.0,16.0,1,6.0,,8740.0
476,25,28,71,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
477,25,61,34,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,7315.0
478,25,27,30,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6203.0,630.0
479,25,28,30,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5301.0,430.0
480,25,57,50,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,7315.0
481,25,72,40,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5240.0
482,25,64,10,2.0,2,2,,2.0,,2.0,7.0,2,,,
483,25,84,35,2.0,2,2,2.0,2.0,,2.0,16.0,2,3.0,,4510.0
484,25,75,52,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,9130.0
485,25,62,4,,2,2,,,,,1.0,1,,,
486,25,70,17,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,
487,25,11,58,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,6001.0,726.0
488,25,11,50,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,6006.0,230.0
489,25,13,31,2.0,2,2,2.0,2.0,,2.0,21.0,1,3.0,6201.0,4710.0
490,25,13,31,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6206.0,310.0
491,25,12,25,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6402.0,4760.0
492,25,24,75,2.0,2,2,2.0,2.0,,2.0,18.0,2,6.0,,
493,25,21,79,2.0,2,2,2.0,2.0,1.0,2.0,20.0,1,6.0,,
494,25,16,56,2.0,2,2,2.0,2.0,2.0,2.0,17.0,1,1.0,,4240.0
495,25,40,57,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,910.0
496,25,13,70,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6107.0,
497,25,23,29,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,7750.0
498,25,16,29,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,3645.0
499,25,21,1,,2,2,,,,,,2,,,
500,25,21,0,,2,2,,,,,,2,,,
